chunk_id,orthogonal_time,linear_time,parousia,rome_iron_city,anamnesis,entelechy,logos,the_divine,gnosticism,two_source_cosmology,dreaming,childhood,death_rebirth,judgment,dionysos,zebra,valis_entity,pink_light,information,hologram,symmetry_breaking,music,fish_sign,maze,android,drug_perception,writing_process,garden,cat,rat
1978-10-10_SECTION_016_78,0,0,0,Low,Medium,0,Medium,High,0,Medium,Medium,Medium,Medium,0,0,0,0,0,High,0,0,Low,0,0,0,Low,High,0,Medium,High
1978-10-10_SECTION_016_79,0,0,0,0,0,0,0,High,Low,High,Medium,Low,High,0,0,0,Medium,0,Medium,Low,Low,0,Medium,Low,0,Low,Medium,Low,Medium,Medium
1978-10-10_SECTION_016_80,0,0,0,Low,Medium,0,0,High,0,Medium,Medium,0,0,0,0,0,Medium,0,High,0,0,0,Medium,0,0,0,High,0,Medium,High
1978-10-10_SECTION_016_81,0,0,0,Medium,Low,0,Low,High,0,High,0,0,High,0,0,0,Low,0,Medium,Medium,0,0,Medium,0,0,0,Low,0,Medium,High
1978-10-10_SECTION_016_82,0,0,0,Low,Medium,Medium,Low,High,0,Medium,0,0,Low,0,0,0,Medium,0,High,0,0,0,Medium,0,0,Medium,Medium,0,Low,Medium
1978-10-10_SECTION_016_83,0,0,0,0,0,Medium,Low,High,Medium,High,Low,0,High,0,0,0,High,0,0,0,0,0,0,0,0,Medium,Medium,0,Medium,High
1978-10-10_SECTION_016_84,0,0,0,0,Medium,0,0,High,0,High,Medium,0,High,0,0,Medium,Medium,0,Medium,0,0,0,0,0,0,Low,Medium,0,Medium,High
1978-10-10_SECTION_016_85,0,0,0,Low,Medium,0,0,High,0,Medium,High,0,Medium,0,0,0,Medium,0,High,0,Low,0,0,0,0,0,Medium,0,Low,High
1978-10-10_SECTION_016_86,0,0,0,0,Low,0,0,High,0,Medium,Low,0,High,0,0,0,High,0,Medium,0,Low,0,0,Low,0,0,Medium,0,Medium,High
1978-10-10_SECTION_016_87,0,0,0,0,High,0,Low,Medium,0,High,Low,0,High,0,0,0,High,0,Medium,Low,0,0,0,Medium,0,0,Medium,0,High,High
1978-10-10_SECTION_016_88,0,0,0,0,Medium,0,Medium,Low,High,High,0,0,High,0,0,0,0,0,High,0,0,0,0,Medium,0,Medium,High,0,0,High
1978-10-10_SECTION_016_89,0,Low,0,0,Medium,0,0,Medium,0,Low,0,0,High,0,0,0,0,0,Low,0,0,Low,0,0,0,Medium,Medium,0,0,High
1978-10-10_SECTION_016_90,0,Low,0,Medium,Medium,0,0,0,0,Medium,Low,0,Low,0,0,0,0,0,Medium,0,0,Medium,0,0,0,Medium,Low,0,High,Medium
1978-10-10_SECTION_016_91,0,Medium,0,0,0,0,0,High,Low,Low,0,0,High,0,0,0,Medium,0,Low,0,0,0,0,0,0,Medium,Low,Low,Medium,High
1978-10-10_SECTION_016_92,0,0,Low,0,Medium,0,0,High,Medium,Low,Medium,0,Low,0,0,0,0,0,0,0,0,0,Low,0,0,Medium,0,0,Medium,High
1978-10-10_SECTION_016_93,0,0,0,Low,Low,0,0,High,Low,0,Low,0,Medium,Low,0,0,0,0,Medium,0,0,0,0,0,0,Medium,Low,0,Low,High
1978-10-10_SECTION_016_94,0,0,0,Low,Low,0,0,High,0,High,0,0,High,0,0,0,Low,0,Medium,0,0,0,0,0,0,Low,Low,0,Medium,High
1978-10-10_SECTION_016_95,0,0,0,0,0,0,0,High,0,Medium,0,Low,High,0,0,0,High,0,Medium,0,0,0,0,Low,0,Medium,High,0,High,High
1978-10-10_SECTION_016_96,0,0,0,Low,0,Low,Medium,High,0,Low,0,0,Medium,0,0,0,High,0,Medium,0,0,0,0,Low,0,Medium,0,0,Medium,High
1978-10-10_SECTION_016_97,0,0,0,0,Medium,0,High,High,0,Medium,0,0,0,0,0,0,High,0,Medium,Low,Low,0,0,Low,0,Low,0,Low,Medium,High
1978-10-10_SECTION_016_98,0,0,0,0,Medium,0,Low,High,High,Medium,Medium,0,Medium,0,0,0,High,0,High,0,0,0,0,Low,0,Medium,Medium,0,High,High
1978-10-10_SECTION_016_99,0,Low,0,0,Low,Medium,Low,High,0,Medium,Medium,0,Low,0,0,0,High,0,Medium,0,0,0,Low,0,0,High,High,0,Low,High
1981-04-16_Pat_01,0,0,Low,Low,Medium,0,0,High,0,Low,Low,0,0,0,0,0,High,0,0,0,0,0,0,0,0,Low,Medium,0,Medium,High
1981-04-16_Pat_02,Low,0,Low,Low,High,0,Medium,High,0,Medium,Low,0,0,Low,0,0,High,0,Low,0,0,0,0,0,0,0,Medium,Medium,Low,High
1981-04-16_Pat_03,0,0,0,Low,0,0,0,High,0,High,Medium,0,Low,0,0,0,Medium,0,0,0,0,0,0,0,0,0,0,Low,Medium,High
1981-04-16_Pat_04,0,0,0,0,0,0,High,High,0,Medium,0,Low,Low,0,0,0,High,0,High,0,0,0,0,0,0,0,Medium,0,Medium,High
1981-04-16_Pat_05,0,0,0,0,0,0,Low,High,Medium,High,Low,0,0,0,0,0,Medium,0,High,0,0,0,0,0,0,Medium,Low,Low,Medium,High
1981-04-16_Pat_06,0,0,0,0,0,0,0,High,0,High,High,0,Low,0,0,0,Low,0,Low,0,0,0,0,0,0,0,0,0,Medium,High
1981-04-16_Pat_07,0,0,0,0,0,0,Low,High,Medium,High,High,Low,0,0,0,0,Medium,0,0,0,0,0,0,0,0,Medium,Medium,High,Medium,High
1981-04-16_Pat_08,0,0,0,0,High,0,Medium,High,Low,High,High,0,0,0,0,0,Medium,0,High,0,0,Low,High,0,0,0,0,Low,Medium,High
1981-04-16_Pat_09,Low,0,0,0,Low,0,Medium,High,0,Low,Medium,0,0,0,0,Medium,Medium,0,Medium,0,0,Medium,Low,0,0,Medium,Medium,0,Medium,High
1981-04-16_Pat_10,0,0,0,0,0,0,Medium,High,Low,Low,Medium,Medium,Medium,0,0,Medium,High,Low,High,0,0,Low,0,0,0,0,Medium,Medium,Medium,Medium
1981-04-16_Pat_100,0,0,0,0,Low,0,High,High,0,Medium,High,0,0,0,0,0,High,0,Medium,0,0,0,0,0,Low,0,Medium,0,Medium,High
1981-04-16_Pat_101,0,0,0,0,0,0,High,High,Medium,Low,High,Low,High,Low,0,0,High,0,Low,0,0,0,0,0,0,0,Medium,0,High,High
1981-04-16_Pat_102,0,0,0,0,0,0,Medium,High,Low,Low,High,0,High,0,0,0,High,0,Low,0,0,0,0,0,0,0,Medium,0,Medium,High
1981-04-16_Pat_103,0,0,Medium,0,0,0,Medium,High,High,High,High,0,High,Medium,0,0,Medium,0,Low,0,0,0,0,0,0,Medium,Medium,0,Medium,High
1981-04-16_Pat_104,0,0,Low,Medium,0,0,0,High,Low,High,High,0,High,Low,0,0,Medium,0,0,0,0,0,0,0,0,Medium,Medium,0,Low,High
1981-04-16_Pat_105,0,0,Medium,High,0,0,Low,High,0,High,High,0,Medium,0,0,0,High,0,0,0,0,0,0,0,0,0,Medium,0,Medium,High
1981-04-16_Pat_106,0,0,0,Low,0,0,Medium,High,0,Low,High,0,High,Medium,0,0,High,0,0,0,0,0,0,0,0,0,0,Medium,Medium,High
1981-04-16_Pat_107,0,0,0,0,0,Low,0,High,0,High,High,0,High,Low,0,0,Medium,0,0,0,0,Medium,0,0,0,0,Low,0,Low,High
1981-04-16_Pat_108,0,0,Low,0,Medium,0,0,High,High,Medium,High,0,Low,0,0,0,Medium,0,0,0,0,Low,0,0,0,Medium,Medium,0,High,High
1981-04-16_Pat_109,0,0,0,Low,0,0,0,High,0,Medium,High,Low,High,0,0,0,Medium,0,0,0,0,Low,Medium,0,0,Medium,0,Low,Medium,Medium
1981-04-16_Pat_11,0,0,0,Low,Low,Low,Low,High,0,Medium,High,Low,High,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,0,High
1981-04-16_Pat_110,0,0,0,Medium,0,0,0,High,0,Medium,High,Low,Medium,0,0,0,High,0,High,0,0,Medium,Medium,0,0,Low,Low,0,Low,High
1981-04-16_Pat_111,0,0,Medium,0,Low,0,Low,High,High,Medium,Medium,0,Low,0,0,0,Low,0,Medium,0,Low,0,Low,0,0,0,Medium,Medium,High,High
1981-04-16_Pat_112,0,0,0,0,High,0,Low,High,High,Medium,0,0,0,0,0,0,Medium,0,Medium,0,Low,0,Medium,0,0,Medium,0,0,High,High
1981-04-16_Pat_113,0,0,Low,0,Medium,0,0,High,High,Low,Medium,0,0,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High
1981-04-16_Pat_114,0,0,Low,Low,0,0,Medium,High,High,Medium,High,0,Low,Low,0,High,High,0,0,0,Low,0,0,0,0,0,Medium,0,High,High
1981-04-16_Pat_115,0,0,0,0,0,Low,Low,High,High,Low,Medium,0,Medium,0,0,0,High,0,Medium,0,0,Low,Medium,0,0,0,Low,0,High,Medium
1981-04-16_Pat_116,0,0,Low,Low,0,0,Medium,High,High,Medium,Medium,0,High,0,0,0,High,0,0,0,0,Medium,Low,0,0,0,Medium,0,Medium,High
1981-04-16_Pat_117,0,0,0,0,0,0,Medium,High,Medium,Medium,High,0,High,Low,0,0,Medium,0,Medium,0,0,0,0,0,0,Medium,0,0,Medium,High
1981-04-16_Pat_118,0,0,Medium,0,Medium,0,0,High,Medium,Medium,High,0,High,0,0,0,High,0,0,0,0,Low,0,0,0,High,Low,0,High,High
1981-04-16_Pat_119,0,0,Low,0,Low,0,Medium,High,High,High,Medium,0,0,0,0,0,Medium,0,0,0,High,Low,0,0,0,0,0,0,High,High
1981-04-16_Pat_12,0,0,0,Low,Medium,0,Medium,High,0,Medium,Medium,0,Medium,0,0,0,High,0,Medium,0,Low,0,0,0,0,0,Medium,Low,Medium,Medium
1981-04-16_Pat_120,0,0,Medium,0,High,0,Medium,Medium,High,Medium,Medium,0,0,0,0,0,Medium,0,0,0,Low,0,0,Medium,0,Medium,Medium,0,High,Medium
1981-04-16_Pat_121,0,0,Medium,Low,High,0,Medium,High,High,0,High,0,0,0,0,0,High,0,0,0,0,Medium,0,Medium,Medium,0,Medium,0,Medium,Medium
1981-04-16_Pat_122,0,0,0,Medium,0,0,Medium,High,High,Low,Medium,0,0,0,0,0,Medium,0,0,0,0,0,0,High,0,Low,0,0,0,High
1981-04-16_Pat_123,0,0,Medium,0,0,0,0,High,0,0,Medium,0,Medium,High,0,0,Medium,0,Low,0,0,0,0,0,0,0,0,0,High,Medium
1981-04-16_Pat_124,0,0,0,Low,Medium,0,Low,High,0,Low,Medium,0,Low,Medium,0,0,Medium,0,High,0,0,0,0,0,0,Low,Low,0,High,Medium
1981-04-16_Pat_125,0,0,0,0,0,0,Low,High,Low,Low,High,0,Medium,0,0,0,Medium,0,High,0,0,Low,0,0,Low,Medium,Low,0,High,High
1981-04-16_Pat_126,0,0,0,0,0,0,Medium,High,0,High,0,0,Low,0,0,0,Medium,0,High,0,0,Medium,Low,0,0,Medium,0,0,0,Medium
1981-04-16_Pat_127,0,0,Medium,0,0,0,Low,High,Medium,0,Low,0,0,0,0,0,Low,0,0,0,0,0,0,0,0,Low,0,0,Medium,High
1981-04-16_Pat_128,0,0,0,0,0,0,Low,High,0,Low,0,0,0,0,0,0,Low,0,0,0,0,0,0,0,0,0,Low,0,High,High
1981-04-16_Pat_129,0,0,0,0,0,0,Medium,High,Medium,Medium,0,0,Medium,0,0,0,Medium,0,0,0,0,0,0,0,0,Medium,Medium,Low,High,High
1981-04-16_Pat_13,0,0,Medium,Low,High,0,0,High,Medium,Medium,Medium,Medium,Medium,0,Medium,0,High,0,Medium,0,0,0,Low,Medium,0,0,Medium,0,Medium,High
1981-04-16_Pat_130,0,0,0,0,Low,0,0,High,0,0,0,0,Low,0,Medium,0,High,0,0,0,0,0,0,0,High,0,Medium,Low,Medium,Low
1981-04-16_Pat_131,0,0,0,0,0,0,High,High,0,Medium,Low,0,Medium,0,Low,0,High,0,0,0,0,0,0,0,Medium,Medium,Medium,0,High,High
1981-04-16_Pat_132,0,0,0,0,Medium,0,High,High,0,Medium,Medium,0,0,0,0,0,High,0,Low,0,0,0,0,0,0,High,0,0,Medium,High
1981-04-16_Pat_133,0,0,0,0,Low,0,0,High,0,Medium,0,0,0,0,0,0,Medium,0,High,0,0,0,0,0,0,Low,0,0,High,High
1981-04-16_Pat_134,0,0,0,0,High,0,Medium,Medium,Low,Medium,0,0,Low,0,0,0,Medium,0,0,0,0,0,0,0,0,Medium,0,0,High,High
1981-04-16_Pat_135,0,0,0,0,0,0,Low,Medium,0,Medium,0,0,Low,Low,0,0,Low,0,0,0,0,0,0,0,0,Medium,Low,0,Medium,Medium
1981-04-16_Pat_136,0,0,Low,0,0,0,Medium,High,Low,Medium,Medium,0,Low,0,Medium,0,0,0,0,0,0,0,0,0,0,Medium,0,0,High,High
1981-04-16_Pat_137,0,0,0,0,0,0,Medium,High,0,Low,Medium,0,Medium,0,High,0,Low,0,Low,0,0,Low,0,0,0,Low,0,0,High,High
1981-04-16_Pat_138,0,0,0,0,0,0,High,High,0,High,Medium,0,High,0,Medium,0,Medium,0,Medium,0,0,0,0,0,0,Medium,0,0,Medium,Medium
1981-04-16_Pat_139,0,0,0,0,0,0,Medium,High,0,Low,0,0,0,0,0,0,Low,0,High,0,0,0,0,0,0,Low,0,0,High,High
1981-04-16_Pat_14,0,0,Low,Medium,0,0,Medium,High,0,Medium,High,Medium,High,0,Low,0,High,0,Low,0,Low,0,0,Medium,0,Low,Low,0,High,High
1981-04-16_Pat_140,0,0,Medium,0,0,0,High,High,0,Low,High,0,0,0,0,0,Medium,0,High,0,0,0,0,0,0,Low,Medium,0,High,High
1981-04-16_Pat_141,0,0,0,0,High,0,High,High,Medium,Medium,Low,0,0,0,0,0,High,0,High,0,0,Medium,Low,High,0,0,Medium,0,Low,High
1981-04-16_Pat_142,0,0,0,0,0,0,High,High,Medium,High,Medium,0,Medium,0,0,0,Low,0,0,0,0,0,0,Medium,0,0,Medium,0,High,High
1981-04-16_Pat_143,0,0,Medium,0,Low,0,Low,High,Low,0,Low,0,Medium,0,Medium,0,Medium,0,Medium,0,0,0,0,0,0,0,Medium,0,Medium,High
1981-04-16_Pat_144,0,0,Low,0,0,Low,0,High,Medium,Medium,Low,0,Medium,0,0,0,Medium,0,Low,0,0,0,0,0,0,Low,Medium,0,Low,High
1981-04-16_Pat_145,Low,0,0,0,Low,Low,Medium,High,High,Medium,Medium,0,0,0,0,0,Medium,0,0,0,0,0,0,0,0,Low,Medium,0,Medium,High
1981-04-16_Pat_146,Medium,0,0,0,0,0,High,High,Medium,Medium,Medium,0,0,0,0,0,High,0,High,0,0,Low,0,0,0,Low,High,0,Low,Medium
1981-04-16_Pat_147,0,0,0,0,0,0,High,High,Medium,Medium,0,0,0,0,0,0,0,0,High,0,0,Low,Low,0,0,0,High,0,Medium,High
1981-04-16_Pat_148,Medium,0,Medium,0,0,0,Medium,High,High,Medium,High,0,0,0,0,0,High,Medium,0,0,0,0,High,0,0,Low,0,Medium,Medium,Medium
1981-04-16_Pat_149,Low,0,0,0,Low,0,Medium,High,Low,Low,Medium,0,Medium,0,0,0,High,Medium,Medium,0,0,0,High,0,Low,Medium,High,Low,High,Medium
1981-04-16_Pat_15,0,0,0,0,0,Low,Low,Medium,0,Medium,Medium,0,Low,0,0,0,Medium,0,0,0,0,0,0,0,0,Medium,Low,0,Medium,High
1981-04-16_Pat_150,0,0,0,0,0,0,Medium,High,0,Medium,0,Low,0,0,0,0,High,0,High,0,0,Low,0,0,0,0,Low,0,Medium,High
1981-04-16_Pat_151,Medium,0,Low,0,0,0,High,High,0,Low,Medium,Low,0,0,0,0,High,0,Medium,0,0,Low,0,0,0,Medium,Medium,0,Medium,Medium
1981-04-16_Pat_152,0,0,0,Medium,0,0,0,High,0,Low,High,0,0,0,0,0,Medium,0,0,0,0,0,Medium,0,0,Medium,Medium,Low,Medium,High
1981-04-16_Pat_153,0,0,Medium,Medium,Medium,0,Medium,High,Medium,High,High,0,Medium,0,0,0,High,0,0,Low,0,0,0,Medium,0,Low,0,0,High,High
1981-04-16_Pat_154,0,0,Low,0,Medium,0,0,High,High,High,Medium,Medium,0,0,0,0,High,0,High,0,0,0,0,0,0,Medium,Medium,0,Low,Medium
1981-04-16_Pat_155,0,0,0,0,Low,0,Low,High,High,Medium,Medium,Medium,0,0,0,0,High,0,High,0,Low,0,0,0,0,Medium,Low,0,Medium,Medium
1981-04-16_Pat_156,Low,Low,0,0,0,0,Medium,Medium,High,High,Medium,0,Medium,0,0,0,High,0,High,0,Low,Low,0,0,0,Medium,0,0,Medium,Medium
1981-04-16_Pat_157,0,Low,0,0,Medium,Low,Medium,High,High,Medium,0,0,0,0,0,0,Medium,0,Medium,0,0,Medium,0,0,0,Low,0,0,Low,High
1981-04-16_Pat_158,0,0,Low,0,Medium,0,Medium,High,High,Medium,Medium,0,Medium,0,0,0,High,Medium,High,0,0,0,Low,Low,0,Low,Low,0,High,High
1981-04-16_Pat_159,0,0,Low,0,Medium,0,0,High,Medium,0,High,0,Medium,0,0,0,Medium,0,0,0,0,Medium,Low,0,0,High,Low,0,High,Medium
1981-04-16_Pat_16,0,0,0,0,0,0,Low,Low,0,Medium,Medium,0,High,0,0,0,Low,0,0,0,0,0,0,0,0,Medium,Low,0,Low,High
1981-04-16_Pat_160,0,0,0,0,0,0,High,High,0,Medium,Low,0,0,0,0,0,High,0,High,0,0,Low,0,0,0,Low,High,0,Low,High
1981-04-16_Pat_161,0,0,0,0,0,0,High,High,Medium,Medium,0,0,Medium,0,0,0,High,0,High,0,0,Medium,0,Low,0,Medium,Medium,0,High,High
1981-04-16_Pat_162,0,0,0,0,0,0,Low,High,High,Medium,0,0,0,0,0,0,High,0,High,0,0,Low,0,0,0,High,Medium,0,Medium,High
1981-04-16_Pat_163,0,0,0,0,Medium,0,Medium,High,0,Medium,0,0,Low,0,0,0,High,0,High,0,0,0,0,0,0,Medium,0,0,Low,High
1981-04-16_Pat_164,0,0,0,0,0,0,Medium,High,High,Medium,Medium,0,0,0,Low,0,High,0,Medium,0,0,0,0,0,0,Low,0,0,High,High
1981-04-16_Pat_165,0,0,Low,Low,0,0,Low,High,High,Medium,Medium,0,Medium,0,Medium,0,Low,0,0,0,0,0,0,0,0,0,0,0,Medium,High
1981-04-16_Pat_166,0,0,Low,0,0,0,0,High,High,Medium,Medium,0,Low,0,0,0,High,Low,0,0,0,0,0,0,0,0,0,0,Medium,High
1981-04-16_Pat_167,0,0,0,0,High,0,Medium,High,Low,Low,0,0,0,0,0,0,Medium,0,High,0,0,0,0,0,0,High,Low,0,Low,High
1981-04-16_Pat_168,0,0,0,0,Medium,0,Medium,Low,Low,High,0,0,0,0,0,0,Low,0,Low,0,0,Low,0,0,0,Medium,0,0,High,High
1981-04-16_Pat_169,0,0,Low,0,0,0,High,High,Medium,High,High,0,High,Medium,0,0,High,Medium,Low,High,0,0,0,0,0,0,Low,0,Medium,High
1981-04-16_Pat_17,0,0,0,0,0,0,Low,High,0,0,Low,0,Medium,0,0,0,Medium,0,High,0,0,0,0,0,0,0,0,0,Low,High
1981-04-16_Pat_170,0,0,0,0,High,0,High,High,High,Medium,High,0,Low,0,0,0,High,0,0,0,0,0,0,0,0,0,Medium,0,Medium,High
1981-04-16_Pat_171,0,0,0,0,High,0,Medium,High,Low,0,Low,0,0,Low,0,0,High,0,0,0,0,0,0,0,0,Medium,Low,0,High,High
1981-04-16_Pat_172,Low,0,0,0,High,0,Medium,High,0,Medium,Low,0,Medium,0,0,0,High,0,Medium,0,0,0,Medium,0,0,Low,0,0,High,High
1981-04-16_Pat_173,0,0,0,0,Low,0,High,High,Medium,Medium,Medium,0,Low,0,0,0,High,0,High,0,0,High,Medium,0,0,Medium,Low,0,High,High
1981-04-16_Pat_174,Low,0,0,0,Medium,Low,Medium,High,0,Medium,High,0,Low,0,0,0,Medium,0,High,0,0,High,Low,0,0,Low,Low,0,High,High
1981-04-16_Pat_175,Medium,0,0,0,Medium,0,Low,High,0,0,Medium,0,0,0,0,0,High,0,0,0,0,0,0,0,High,Medium,0,0,High,High
1981-04-16_Pat_176,0,0,0,0,0,0,0,0,0,Low,0,0,0,0,0,0,0,0,High,0,0,0,0,0,0,Low,0,0,High,High
1981-04-16_Pat_177,0,0,0,0,Medium,Medium,Medium,High,Low,Medium,0,0,0,0,0,0,0,0,Medium,0,0,High,0,0,0,Low,0,0,Medium,Medium
1981-04-16_Pat_178,0,0,0,0,0,0,Medium,High,0,Low,High,0,0,0,0,0,High,0,Medium,Medium,0,High,Medium,0,0,Medium,Low,0,High,High
1981-04-16_Pat_179,0,0,0,0,0,0,0,High,Low,Medium,High,0,Low,0,0,0,0,0,0,0,0,High,0,0,0,Medium,0,Low,Medium,High
1981-04-16_Pat_18,0,0,0,0,Medium,Low,Low,High,0,Medium,High,0,0,0,0,0,High,0,Medium,0,0,0,0,Low,0,0,0,0,Medium,High
1981-04-16_Pat_180,0,0,0,0,Medium,0,0,High,Medium,Low,High,0,0,0,0,0,Medium,0,0,0,0,Low,0,0,Medium,Medium,Medium,High,Medium,High
1981-04-16_Pat_181,0,0,0,0,Low,0,High,High,0,High,Medium,0,0,0,0,0,High,0,Medium,0,Low,Medium,0,0,0,0,High,0,0,High
1981-04-16_Pat_182,Medium,0,0,0,Medium,Low,Low,High,Medium,Medium,Medium,0,Low,0,0,0,Medium,0,Medium,0,0,Medium,0,0,0,0,0,0,Medium,High
1981-04-16_Pat_183,Medium,0,0,0,Low,0,Medium,High,0,Low,High,0,0,0,0,0,High,0,0,0,0,Low,0,0,0,Low,0,Medium,Medium,High
1981-04-16_Pat_184,Medium,0,0,0,Low,0,0,High,Low,Medium,High,0,Medium,0,0,0,High,0,High,0,0,0,0,0,Medium,Medium,Medium,Medium,Medium,High
1981-04-16_Pat_185,Medium,0,0,0,Low,0,Medium,High,0,Medium,0,Medium,Medium,0,Low,0,Low,0,Medium,Low,0,0,0,0,0,High,Low,0,Medium,High
1981-04-16_Pat_186,0,0,0,Low,0,0,0,Medium,Low,0,Low,Medium,0,Low,0,Medium,Low,0,0,Medium,0,0,0,0,0,High,0,0,Medium,High
1981-04-16_Pat_187,0,0,0,Low,0,0,0,High,Medium,0,Medium,Low,Low,Low,0,High,Medium,0,Medium,0,0,0,0,0,0,Medium,0,0,High,High
1981-04-16_Pat_188,0,0,0,Low,Medium,0,Low,High,Low,0,High,0,0,0,0,Medium,High,0,Low,0,0,0,0,Low,0,0,Medium,0,Medium,High
1981-04-16_Pat_19,0,0,0,0,Low,0,Low,High,0,Medium,High,0,0,0,0,0,High,0,Medium,0,0,0,0,High,0,Low,0,0,Medium,High
1981-04-16_Pat_20,0,0,Low,0,Medium,0,Low,High,0,Low,High,0,0,0,0,0,High,0,Medium,0,0,0,0,High,0,0,0,0,Medium,Medium
1981-04-16_Pat_21,0,0,0,0,0,0,Low,High,0,0,0,0,0,0,0,0,Medium,0,0,0,0,0,0,0,0,Medium,0,0,Low,High
1981-04-16_Pat_22,0,0,0,0,0,0,Medium,High,0,0,Low,0,Low,0,0,0,High,0,0,0,0,0,0,0,0,Medium,Medium,0,Medium,High
1981-04-16_Pat_23,0,0,0,0,0,0,0,High,0,Medium,Medium,0,Low,0,0,0,Low,0,Medium,0,0,0,0,0,0,0,0,0,High,Medium
1981-04-16_Pat_24,0,0,0,0,High,0,Medium,High,0,Medium,Medium,0,Low,0,0,0,Low,0,Medium,0,0,0,0,0,0,Low,Low,Low,Medium,0
1981-04-16_Pat_25,0,0,0,0,High,Low,Medium,High,0,Medium,Low,Low,0,0,0,0,Low,0,Low,Low,0,0,Low,0,0,0,Low,0,Medium,High
1981-04-16_Pat_26,0,Medium,0,0,High,Low,Medium,High,0,Low,Medium,0,0,0,0,0,High,0,High,0,0,0,0,High,0,0,0,0,High,High
1981-04-16_Pat_27,0,0,0,0,Medium,0,Low,High,0,0,Medium,0,0,0,0,0,High,0,High,0,0,0,Low,High,0,Low,0,Medium,Low,High
1981-04-16_Pat_28,0,0,0,0,0,0,High,High,0,Medium,High,0,0,0,0,0,High,0,High,0,0,0,0,0,0,0,Low,0,Low,High
1981-04-16_Pat_29,0,0,Medium,0,Low,0,0,High,0,Medium,High,Low,Medium,0,0,0,High,0,High,0,0,High,0,Medium,0,Low,High,0,High,High
1981-04-16_Pat_30,0,0,0,0,High,0,0,High,Medium,Low,High,0,Low,0,0,0,High,0,Medium,0,0,Low,0,0,0,0,Medium,0,Medium,High
1981-04-16_Pat_31,0,Low,0,0,Medium,0,Low,High,Medium,Medium,High,0,Low,0,0,0,Medium,0,Low,0,0,Medium,0,Low,0,0,Medium,0,High,High
1981-04-16_Pat_32,0,0,0,0,0,0,Medium,High,0,Low,Low,Low,0,0,0,0,0,0,Medium,0,0,Low,0,0,0,Low,Medium,0,Medium,Medium
1981-04-16_Pat_33,0,0,Medium,0,0,0,0,High,0,Medium,Medium,0,0,0,Low,0,Medium,0,Medium,0,0,0,0,0,0,0,Medium,0,0,Medium
1981-04-16_Pat_34,0,0,0,0,Low,0,Medium,High,0,Medium,Low,0,0,Medium,0,0,Low,0,High,0,0,Medium,0,0,0,0,Low,0,Medium,High
1981-04-16_Pat_35,0,0,Medium,0,0,0,High,High,0,Medium,Medium,0,Medium,0,0,0,Medium,0,High,0,0,Medium,0,0,0,0,Low,0,Medium,High
1981-04-16_Pat_36,0,0,0,0,Low,0,High,High,0,Low,High,0,0,Low,0,0,High,0,High,0,Low,Medium,0,0,0,0,0,0,High,High
1981-04-16_Pat_37,0,0,0,Medium,0,0,High,High,High,0,Medium,0,0,0,0,0,High,0,High,0,0,Low,Low,0,0,Low,0,0,Low,High
1981-04-16_Pat_38,0,0,Medium,0,Low,0,High,High,0,Medium,High,0,Low,0,0,0,Medium,0,0,0,0,0,0,0,0,Low,0,0,Low,High
1981-04-16_Pat_39,0,0,High,0,Medium,0,Medium,High,0,Medium,High,0,Low,0,0,0,High,0,0,0,0,0,0,0,0,0,0,0,Low,High
1981-04-16_Pat_40,0,0,Low,Low,High,0,High,High,0,Low,Medium,0,0,0,0,0,Medium,0,High,0,Low,High,Low,0,0,Medium,0,0,0,High
1981-04-16_Pat_41,0,0,0,0,High,0,High,High,Medium,Medium,0,0,0,0,0,0,0,0,High,0,0,Low,0,0,0,Medium,0,0,Medium,High
1981-04-16_Pat_42,0,0,0,0,Low,0,Low,High,0,Low,Medium,0,0,0,0,0,Low,0,High,0,Low,Medium,0,0,0,High,0,0,High,High
1981-04-16_Pat_43,0,0,0,0,Low,0,High,High,Low,Medium,Low,0,0,0,Medium,0,High,0,High,0,0,Low,0,0,0,Medium,0,0,Low,High
1981-04-16_Pat_44,0,0,0,0,0,0,Low,High,Low,High,Medium,Medium,High,0,Medium,0,High,0,Medium,0,0,0,0,Medium,0,0,Low,0,0,High
1981-04-16_Pat_45,0,0,Low,0,Medium,0,High,High,High,Medium,Low,0,Medium,0,0,0,High,0,High,0,0,0,0,0,0,0,Low,0,Medium,High
1981-04-16_Pat_46,0,0,Low,0,Low,0,Medium,High,High,Medium,0,0,High,0,0,0,Medium,0,High,0,0,0,Low,0,0,0,0,0,Medium,High
1981-04-16_Pat_47,0,0,0,0,Medium,0,0,High,0,High,High,0,Low,0,0,0,High,0,Medium,0,0,0,Low,0,0,0,0,Low,Medium,High
1981-04-16_Pat_48,0,0,0,0,Low,Low,0,High,0,Medium,Medium,Medium,Medium,0,0,0,Medium,0,Medium,0,Low,Medium,Medium,0,0,Medium,Low,0,Medium,High
1981-04-16_Pat_49,0,0,0,Low,Low,0,Medium,High,0,Medium,Medium,0,Medium,0,0,0,High,0,High,0,0,0,0,0,0,Medium,0,Low,Medium,High
1981-04-16_Pat_50,0,Low,0,Low,Medium,Low,Medium,High,0,Medium,High,0,Medium,0,0,0,0,0,Low,0,0,0,Medium,0,0,Low,Medium,Low,Medium,High
